,site,date,stars,title,text,location
4060,www.1password.com,2021-07-11T23:52:31.000Z,5,Laura Catherine was incredibly…,"Laura Catherine was incredibly proactive, thorough, and kind.  I was preparing for a trip and wanted to make sure that our passwords would be synched across devices.  Laura guided me through step-by-step by thoughtfully following up on my emails almost immediately after I had sent them.  I've been with 1password for a while and today really validated my decision to continue being a customer",US
4061,www.1password.com,2021-07-11T20:26:42.000Z,5,"1password is great, subscription model is a pain.","I've been using 1password for over 10 years, i love the product, but I hate the subscription model.  I'd rather pay for software and upgrade when I please",US
4062,www.1password.com,2021-07-11T19:38:01.000Z,5,Very helpful and quick response!,"Date of experience:   July 11, 2021",US
4063,www.1password.com,2021-07-11T16:18:12.000Z,5,Highly recommended for individuals and businesses alike,Great product and support. Highly recommended for individuals and businesses alike.,GB
4064,www.1password.com,2021-07-11T15:36:52.000Z,5,The Best Password Manager Out There,"I’ve tried many password managers out there and 1Password without question is the best out of them all 💯 • Beautiful looking UI • Lots of nice features you don’t find with others • Very easy to add 2FA codes • 1GB encrypted document storage • And stores a bunch of other stuff like Software Licenses, Passport, Driving License and even your Wifi Router details I could go on for longer but 1Password is a product built with love ❤️ and 100% worth it 💎",US
4065,www.1password.com,2021-07-11T14:18:42.000Z,5,"Simply perfect ,no other words needed","Date of experience:   July 11, 2021",NL
4066,www.1password.com,2021-07-11T11:53:22.000Z,5,Seth Abbott has given me wonderful…,"Seth Abbott has given me wonderful guidance. But, you should think about expanding the payment options like paypal.",DE
4067,www.1password.com,2021-07-11T10:04:27.000Z,5,I was charged immediately despite the…,"I was charged immediately despite the app (1 password) page saying there'd be a 30-day free trial. Confused and upset, I contacted their customer support and Saif promptly took over and offered me a very satisfactory compensation. He's simply amazing and now I look forward to using 1 password more than I did before because they've got great customer support!",TW
4068,www.1password.com,2021-07-11T08:27:13.000Z,5,Super helpful and super 👍 fast even it…,Super helpful and super 👍 fast even it was a Sunday ! Thx so much,DE
4069,www.1password.com,2021-07-10T20:51:20.000Z,4,Great product and great customer…,"Great product and great customer support but user experience needs to be looked at also. Recently started using this product and user interface has lot of potentials to be improved. Happy to coach you for improvement, should you seek to get my feedback more in detail",AU
4070,www.1password.com,2021-07-10T14:57:57.000Z,4,The individual help offered by the…,The individual help offered by the support staff via email exchanges was very practical and helpful. I found the printed and video instructions on the website confusing but the support staff saved the day!,US
4071,www.1password.com,2021-07-10T14:50:39.000Z,5,Extra Mile — YES!,"I had an unusual issue with non-syncing my 1Password. My MacBookPro wasn't distributing the info to my other devices. The tech support at AgileBits never gave up. They tried, incrementally, step-by-step, so as not to damage the data, to remedy the issue until finally, it was fixed. Kudos for their patience and consideration.",US
4072,www.1password.com,2021-07-10T10:04:53.000Z,5,1Password : Keeping Access Handy,"With 1Password you can easily keep all those passwords & other vital information secure in one place with a Secret Key & Master Password to ensure total safety at a very reasonable cost. You can set yourself up as Administrator to ensure that you are in charge of access by your family & others, & the 1Password Support Team really do ensure constant, kind & comprehensive help for those(like me)needing assistance. I can thoroughly recommend 1Password for anyone that needs to keep vital information under control.",GB
4073,www.1password.com,2021-07-09T21:37:34.000Z,5,Great service & Great customer support!,Great service & Great customer support! Have had no issues and the support team was fast and very helpful!,US
4074,www.1password.com,2021-07-09T21:30:31.000Z,5,I accidentally lost my password and…,"I accidentally lost my password and setup a new acc. I got in touch with support to cancel my old bill and they were right on the ball. Quick to verify me, give me an account update, and continue my good faith in this incredible SaaS. The easiest to navigate for someone non techy. Customer for life.",GB
4075,www.1password.com,2021-07-09T20:26:48.000Z,5,Duplicate subscriptions,I mistakenly subscribed twice to 1password but with the help and responsiveness of 1password's customer support eveything was taken care of.,PT
4076,www.1password.com,2021-07-09T18:18:20.000Z,5,1password is a absolutely life save…,"1password is a absolutely life save when it comes to login/password information. I run multiple businesses and have i think over 200-300 passwords, before i found you guys it was a true nightmare :-) Love the tool and can use it hopefully a lifetime!",NL
4077,www.1password.com,2021-07-09T17:52:28.000Z,5,Great and thoughtful help in a…,Great and thoughtful help in a stressful time. Thank you for making me feel supported (and not feel dumb).,US
4078,www.1password.com,2021-07-09T16:42:44.000Z,5,Best app ever!,"Date of experience:   July 09, 2021",UA
4079,www.1password.com,2021-07-09T13:18:26.000Z,5,The only password manager you need,The only password manager you need. Avoid the others. Great customer service.,GB
4080,www.1password.com,2021-07-08T23:55:57.000Z,5,1Password support is fantastic,"1Password support is fantastic! They reply right away, and follow through to make sure all issues are resolved. Great product and service.",US
4081,www.1password.com,2021-07-08T22:35:34.000Z,5,"Very happy returning customer, made the right choice for me","I had been a happy customer in the early days, then dropped when it went to a subscription service. When I decided to get my act together again, I remembered the great and friendly customer support and effectiveness of the product, and I am so happy I returned to 1Password. And now I can protect people I love with a family account and am currently quite popular :) There is only one real competitor out there and I’ve seen it, and 1Password is vastly superior for my needs.  Everyone keep up the great work from coders to tech support to staff, I’m impressed with this company and I’m very jaded about tech firms generally. Thanks for the help and the peace of mind! PS Chantelle V. is fantastic and they need a bonus. My sanity was saved. <3",US
